"natmass","age","sex","sei10","region","polviews","age_cent","obs_num","About right.x","Too little.x","Too much.x","preds","About right.y","Too little.y","Too much.y"
"Too little",27,"Male",41,"Pacific","Slightly liberal",-22,157,-0.442961405015319,0.526629347851986,-0.0836679428366673,"Too little",0.442961405015319,0.473370652148014,0.0836679428366673
"Too little",55,"Male",33.4,"Pacific","Moderate",6,158,-0.470794047587922,0.612673874906482,-0.14187982731856,"About right",0.470794047587922,0.387326125093518,0.14187982731856
"Too little",49,"Female",65.3,"Pacific","Slightly liberal",0,159,-0.431603476501398,0.482973758155031,-0.0513702816536327,"Too little",0.431603476501398,0.517026241844969,0.0513702816536327
"About right",51,"Female",52,"Pacific","Moderate",2,160,0.470635930801741,-0.397295889690153,-0.0733400411115881,"About right",0.529364069198259,0.397295889690153,0.0733400411115881
"Too little",56,"Male",59.1,"Pacific","Extremely liberal",7,161,-0.240797272328747,0.353282035916224,-0.112484763587477,"Too little",0.240797272328747,0.646717964083776,0.112484763587477
"About right",41,"Female",43,"Pacific","Moderate",-8,162,0.440583810684239,-0.367121680616929,-0.0734621300673105,"About right",0.559416189315761,0.367121680616929,0.0734621300673105
"Too little",67,"Male",59.4,"Pacific","Slghtly conservative",18,163,-0.401535219786244,0.548108782044542,-0.146573562258298,"Too little",0.401535219786244,0.451891217955458,0.146573562258298
"Too little",38,"Female",29.4,"Pacific","Moderate",-11,164,-0.580961331500196,0.664634682937972,-0.0836733514377754,"About right",0.580961331500196,0.335365317062028,0.0836733514377754
"Too little",76,"Female",84.2,"Pacific","Conservative",27,165,-0.466182378270207,0.588335449554076,-0.12215307128387,"About right",0.466182378270207,0.411664550445924,0.12215307128387
"Too little",66,"Male",20.7,"Pacific","Liberal",17,166,-0.31920435108154,0.453406762866891,-0.134202411785352,"Too little",0.31920435108154,0.546593237133109,0.134202411785352
"About right",84,"Female",38.3,"Pacific","Extrmly conservative",35,167,0.434339446736048,-0.225152952681163,-0.209186494054885,"About right",0.565660553263952,0.225152952681163,0.209186494054885
"Too much",32,"Male",0,"Pacific","Extrmly conservative",-17,168,-0.587263394737039,-0.154842644330757,0.742106039067796,"About right",0.587263394737039,0.154842644330757,0.257893960932204
"Too much",46,"Male",20.9,"Pacific","Moderate",-3,169,-0.499079398266455,-0.351181467965039,0.850260866231494,"About right",0.499079398266455,0.351181467965039,0.149739133768506
"Too much",25,"Male",39.7,"Pacific","Conservative",-24,170,-0.527550941421233,-0.295339562051759,0.822890503472992,"About right",0.527550941421233,0.295339562051759,0.177109496527008
"About right",67,"Male",77.4,"Pacific","Slightly liberal",18,171,0.673946293541086,-0.597950925558982,-0.0759953679821043,"Too little",0.326053706458914,0.597950925558982,0.0759953679821043
"About right",34,"Male",80.2,"Pacific","Extremely liberal",-15,172,0.753555592434755,-0.685431357950667,-0.0681242344840883,"Too little",0.246444407565245,0.685431357950667,0.0681242344840883
"About right",29,"Female",0,"Pacific","Slghtly conservative",-20,173,0.400411108136644,-0.266018106123133,-0.134393002013511,"About right",0.599588891863356,0.266018106123133,0.134393002013511
"Too much",51,"Female",26.5,"Pacific","Moderate",2,174,-0.558841669230256,-0.341379685221362,0.900221354451619,"About right",0.558841669230256,0.341379685221362,0.0997786455483813
"About right",39,"Female",38.8,"Pacific","Moderate",-10,175,0.431714007546693,-0.356098303903814,-0.0756157036428789,"About right",0.568285992453307,0.356098303903814,0.0756157036428789
"About right",39,"Female",12.4,"Pacific","Moderate",-10,176,0.404532566161011,-0.301505040277882,-0.103027525883129,"About right",0.595467433838989,0.301505040277882,0.103027525883129
"About right",51,"Female",12.6,"Pacific","Conservative",2,177,0.443906315796147,-0.236191678095953,-0.207714637700193,"About right",0.556093684203853,0.236191678095953,0.207714637700193
"About right",40,"Female",39.6,"Pacific","Moderate",-9,178,0.434542241969399,-0.35882356061887,-0.0757186813505286,"About right",0.565457758030601,0.35882356061887,0.0757186813505286
"About right",32,"Male",25.2,"Pacific","Moderate",-17,179,0.474696112007149,-0.351099834567194,-0.123596277439956,"About right",0.525303887992851,0.351099834567194,0.123596277439956
"About right",38,"Male",35.8,"Pacific","Liberal",-11,180,0.651634106632184,-0.56720254800277,-0.084431558629414,"Too little",0.348365893367816,0.56720254800277,0.084431558629414
"About right",79,"Female",21.6,"Pacific","Conservative",30,181,0.512782628303249,-0.264383408112617,-0.248399220190632,"About right",0.487217371696751,0.264383408112617,0.248399220190632
"Too little",49,"Male",64.5,"Pacific","Slghtly conservative",0,182,-0.43141841578762,0.547122351120919,-0.115703935333299,"Too little",0.43141841578762,0.452877648879081,0.115703935333299
"Too little",22,"Male",13.6,"Pacific","Moderate",-27,183,-0.555199863229204,0.682262581078844,-0.12706271784964,"About right",0.555199863229204,0.317737418921156,0.12706271784964
"Too little",30,"Male",69.3,"Pacific","Moderate",-19,184,-0.47846939412424,0.549020764902136,-0.0705513707778958,"About right",0.47846939412424,0.450979235097864,0.0705513707778958
"Too little",47,"Male",67.7,"Pacific","Slghtly conservative",-2,185,-0.431685738779927,0.540670328406362,-0.108984589626435,"Too little",0.431685738779927,0.459329671593638,0.108984589626435
"About right",55,"Male",28.7,"Pacific","Moderate",6,186,0.525585572145301,-0.375771720533108,-0.149813851612193,"About right",0.474414427854699,0.375771720533108,0.149813851612193
"Too little",30,"Male",39.7,"Pacific","Moderate",-19,187,-0.515429993792343,0.617452375519818,-0.102022381727475,"About right",0.515429993792343,0.382547624480182,0.102022381727475
"Too little",29,"Male",60.3,"Pacific","Slightly liberal",-20,188,-0.412418455031989,0.478576318274587,-0.0661578632425987,"Too little",0.412418455031989,0.521423681725413,0.0661578632425987
"Too little",37,"Male",73.6,"Pacific","Slightly liberal",-12,189,-0.379328094875104,0.439102111577842,-0.0597740167027383,"Too little",0.379328094875104,0.560897888422158,0.0597740167027383
"Too little",67,"Female",67.7,"Pacific","Liberal",18,190,-0.314210620738787,0.363390615838069,-0.049179995099282,"Too little",0.314210620738787,0.636609384161931,0.049179995099282
"About right",38,"Female",76.3,"Pacific","Moderate",-11,191,0.48275176431467,-0.436029161268249,-0.0467226030464215,"About right",0.51724823568533,0.436029161268249,0.0467226030464215
"Too little",81,"Female",24.6,"Pacific","Moderate",32,192,-0.499239097393413,0.638773866954656,-0.139534769561243,"About right",0.499239097393413,0.361226133045344,0.139534769561243
"Too little",35,"Male",27,"Pacific","Moderate",-14,193,-0.517587103562641,0.642452976662652,-0.124865873100011,"About right",0.517587103562641,0.357547023337348,0.124865873100011
"Too little",46,"Male",69.3,"Pacific","Slghtly conservative",-3,194,-0.431740786207655,0.537494210881893,-0.105753424674239,"Too little",0.431740786207655,0.462505789118107,0.105753424674239
"About right",21,"Male",0,"Pacific","Slghtly conservative",-28,195,0.46414869444086,-0.281275494208251,-0.182873200232609,"About right",0.53585130555914,0.281275494208251,0.182873200232609
"About right",43,"Male",66.1,"Pacific","Moderate",-6,196,0.540937348831812,-0.456773000602899,-0.0841643482289125,"About right",0.459062651168188,0.456773000602899,0.0841643482289125
"Too little",45,"Female",61.4,"Pacific","Moderate",-4,197,-0.527389129757781,0.588458817986832,-0.0610696882290512,"About right",0.527389129757781,0.411541182013168,0.0610696882290512
"Too much",76,"Female",71.7,"Pacific","Slghtly conservative",27,198,-0.440101010055387,-0.465192763004483,0.90529377305987,"Too little",0.440101010055387,0.465192763004483,0.0947062269401296
"About right",77,"Male",32,"Pacific","Moderate",28,199,0.574476636837682,-0.396334393045973,-0.178142243791709,"About right",0.425523363162318,0.396334393045973,0.178142243791709
"About right",61,"Female",35.8,"Pacific","Moderate",12,200,0.47036947814701,-0.370901336135977,-0.0994681420110335,"About right",0.52963052185299,0.370901336135977,0.0994681420110335
"About right",45,"Female",32,"Pacific","Moderate",-4,201,0.435216198715243,-0.347599432253731,-0.0876167664615119,"About right",0.564783801284757,0.347599432253731,0.0876167664615119
"Too little",47,"Male",46,"Pacific","Liberal",-2,202,-0.320749414999325,0.400639936721415,-0.0798905217220906,"Too little",0.320749414999325,0.599360063278585,0.0798905217220906
"Too little",41,"Male",85.2,"Pacific","Liberal",-8,203,-0.27577740146227,0.31846064409677,-0.0426832426344993,"Too little",0.27577740146227,0.68153935590323,0.0426832426344993
"Too little",25,"Male",53,"Pacific","Liberal",-24,204,-0.345247429997198,0.403795630263887,-0.0585482002666892,"Too little",0.345247429997198,0.596204369736113,0.0585482002666892
"Too much",45,"Male",77.4,"Pacific","Slghtly conservative",-4,205,-0.423834298540867,-0.481746377280037,0.905580675820904,"Too little",0.423834298540867,0.481746377280037,0.0944193241790961
"About right",21,"Male",25.7,"Pacific","Extrmly conservative",-28,206,0.372562149098356,-0.190256572673774,-0.182305576424583,"About right",0.627437850901644,0.190256572673774,0.182305576424583
"Too little",48,"Female",37.2,"Pacific","Moderate",-1,207,-0.553226363820409,0.63829806331928,-0.0850716994988716,"About right",0.553226363820409,0.36170193668072,0.0850716994988716
"Too little",25,"Male",85.2,"Pacific","Slightly liberal",-24,208,-0.380736625838828,0.425760448950977,-0.045023823112149,"Too little",0.380736625838828,0.574239551049023,0.045023823112149
"About right",33,"Female",52,"Pacific","Moderate",-16,209,0.437855336068395,-0.37765697594151,-0.0601983601268858,"About right",0.562144663931605,0.37765697594151,0.0601983601268858
"Too much",72,"Male",74.8,"Pacific","Conservative",23,210,-0.407097719632804,-0.40406215868887,0.811159878321674,"About right",0.407097719632804,0.40406215868887,0.188840121678326
"Too little",70,"Female",38.1,"Pacific","Conservative",21,211,-0.508403896370789,0.701792061347537,-0.193388164976747,"About right",0.508403896370789,0.298207938652463,0.193388164976747
"Too little",66,"Female",87.3,"Pacific","Moderate",17,212,-0.451388944224391,0.505945517796842,-0.054556573572451,"Too little",0.451388944224391,0.494054482203158,0.054556573572451
"Too little",57,"Female",87.9,"Pacific","Conservative",8,213,-0.4995330226807,0.595664234080107,-0.0961312113994076,"About right",0.4995330226807,0.404335765919893,0.0961312113994076
"Too little",81,"Male",89.1,"Pacific","Slghtly conservative",32,214,-0.34590311677449,0.46071174464588,-0.114808627871389,"Too little",0.34590311677449,0.53928825535412,0.114808627871389
"Too little",23,"Male",82.5,"Pacific","Slghtly conservative",-26,215,-0.456828476712169,0.527440690401432,-0.0706122136892638,"Too little",0.456828476712169,0.472559309598568,0.0706122136892638
"Too little",48,"Female",84.2,"Pacific","Conservative",-1,216,-0.521156803497047,0.612637165090578,-0.0914803615935312,"About right",0.521156803497047,0.387362834909422,0.0914803615935312
"About right",62,"Female",21.6,"Pacific","Conservative",13,217,0.470475909092752,-0.258797305674367,-0.211678603418385,"About right",0.529524090907248,0.258797305674367,0.211678603418385
"Too little",43,"Male",67.7,"Pacific","Conservative",-6,218,-0.473305602837184,0.628904627069756,-0.155599024232572,"About right",0.473305602837184,0.371095372930244,0.155599024232572
"About right",34,"Female",21.8,"Pacific","Liberal",-15,219,0.564401351193663,-0.49727586708823,-0.0671254841054334,"Too little",0.435598648806337,0.49727586708823,0.0671254841054334
"About right",36,"Male",28.7,"Pacific","Slghtly conservative",-13,220,0.510695267466251,-0.355131941361293,-0.155563326104959,"About right",0.489304732533749,0.355131941361293,0.155563326104959
"About right",37,"Male",24,"Pacific","Slghtly conservative",-12,221,0.510049620683355,-0.344473313966424,-0.16557630671693,"About right",0.489950379316645,0.344473313966424,0.16557630671693
"About right",32,"Male",55.3,"Pacific","Slightly liberal",-17,222,0.585561459537484,-0.512624841842754,-0.0729366176947303,"Too little",0.414438540462516,0.512624841842754,0.0729366176947303
"Too little",53,"Female",12.6,"Pacific","Liberal",4,223,-0.41442862396473,0.506274452681515,-0.0918458287167848,"Too little",0.41442862396473,0.493725547318485,0.0918458287167848
"About right",42,"Male",28.4,"Pacific","Conservative",-7,224,0.51135706394468,-0.27724583654027,-0.23411122740441,"About right",0.48864293605532,0.27724583654027,0.23411122740441
"Too little",44,"Female",87.9,"Pacific","Liberal",-5,225,-0.316226242238621,0.34535890881572,-0.029132666577099,"Too little",0.316226242238621,0.65464109118428,0.029132666577099
"About right",36,"Female",41.1,"Pacific","Moderate",-13,226,0.428985852379418,-0.357845823722924,-0.0711400286564944,"About right",0.571014147620582,0.357845823722924,0.0711400286564944
"About right",49,"Male",74.8,"Pacific","Moderate",0,227,0.563467360522169,-0.48348917057915,-0.0799781899430188,"Too little",0.436532639477831,0.48348917057915,0.0799781899430188
"Too little",35,"Female",62,"Pacific","Conservative",-14,228,-0.569705184764429,0.673251547446633,-0.103546362682203,"About right",0.569705184764429,0.326748452553367,0.103546362682203
"About right",47,"Male",87.9,"Pacific","Slghtly conservative",-2,229,0.593334580777331,-0.509355919922415,-0.0839786608549156,"Too little",0.406665419222669,0.509355919922415,0.0839786608549156
"Too little",29,"Male",23.3,"Pacific","Liberal",-20,230,-0.379669680853321,0.471281410014541,-0.0916117291612199,"Too little",0.379669680853321,0.528718589985459,0.0916117291612199
"Too little",36,"Male",71,"Pacific","Moderate",-13,231,-0.465226198304057,0.538720672642323,-0.0734944743382669,"About right",0.465226198304057,0.461279327357676,0.0734944743382669
"Too little",31,"Male",19.7,"Pacific","Slghtly conservative",-18,232,-0.505518450873322,0.669153409372622,-0.1636349584993,"About right",0.505518450873322,0.330846590627378,0.1636349584993
"About right",19,"Male",0,"Pacific","Moderate",-30,233,0.430006431613935,-0.286935898066888,-0.143070533547047,"About right",0.569993568386065,0.286935898066888,0.143070533547047
"About right",25,"Male",32,"Pacific","Slightly liberal",-24,234,0.541776777742191,-0.449790454538672,-0.0919863232035197,"About right",0.458223222257809,0.449790454538672,0.0919863232035197
"About right",30,"Female",26.1,"Pacific","Moderate",-19,235,0.400412669595713,-0.320826519555929,-0.0795861500397847,"About right",0.599587330404287,0.320826519555929,0.0795861500397847
"Too little",62,"Male",46.5,"Pacific","Slightly liberal",13,236,-0.37302838851742,0.483096362594018,-0.110067974076597,"Too little",0.37302838851742,0.516903637405982,0.110067974076597
"Too little",35,"Female",80.9,"Pacific","Conservative",-14,237,-0.549846411127457,0.63265521069631,-0.082808799568853,"About right",0.549846411127457,0.36734478930369,0.082808799568853
